,clust,Award?,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
2219,3,0,20900.0,1000.0,1.0,0.0,0.0,3685
2220,3,0,46607.0,0.0,0.0,0.0,0.0,3727
2221,6,0,33017.0,1069.0,7.0,250.0,1.0,3814
2222,3,1,30729.0,16456.0,15.0,0.0,0.0,3795
2223,3,0,35546.0,3376.0,10.0,0.0,0.0,3739
2224,3,0,7845.0,265.0,3.0,0.0,0.0,3508
2225,1,1,25788.0,4650.0,13.0,777.5,2.5,3687
2226,1,1,13543.0,1443.0,7.0,423.0,2.0,3811
2227,3,0,16618.0,897.0,5.0,0.0,0.0,3620
2228,3,0,11548.0,1634.0,7.0,0.0,0.0,3837
2229,3,0,22181.0,6245.0,15.0,0.0,0.0,3656
2230,4,0,203218.75,29039.0,17.0,0.0,0.0,3721
2231,3,0,25080.0,2060.0,12.0,0.0,0.0,3795
2232,2,1,17964.0,5030.0,23.0,0.0,0.0,3783
2233,4,0,155385.0,15267.0,12.0,0.0,0.0,3624
2234,3,0,3977.0,0.0,0.0,0.0,0.0,3593
2235,3,0,14620.0,0.0,0.0,0.0,0.0,2833
2236,3,0,46882.0,0.0,0.0,0.0,0.0,3701
2237,3,0,3350.0,65.0,3.0,0.0,0.0,3540
2238,3,0,3049.0,0.0,0.0,0.0,0.0,3613
2239,1,0,32377.0,250.0,2.0,250.0,2.0,3515
2240,1,1,9396.0,860.0,5.0,350.0,2.0,3588
2241,4,1,102669.0,6760.0,14.0,306.0,2.0,3265
2242,3,1,26745.0,17547.0,9.0,0.0,0.0,3664
2243,2,1,120576.0,36635.0,14.0,0.0,0.0,3823
2244,3,0,7658.0,300.0,1.0,0.0,0.0,3231
2245,3,1,11136.0,100.0,1.0,0.0,0.0,3571
2246,0,0,168778.0,57060.0,20.0,500.0,1.0,3326
2247,3,0,124979.0,14267.0,14.0,0.0,0.0,3720
2248,3,0,35659.0,1102.0,9.0,0.0,0.0,3533
2249,3,0,55996.0,12165.0,14.0,0.0,0.0,3582
2250,0,1,65904.0,47224.0,35.0,777.5,2.5,3655
2251,0,0,125679.0,57626.25,27.0,650.0,1.0,3683
2252,2,0,203218.75,56685.0,16.0,0.0,0.0,3476
2253,3,0,64414.0,1952.0,12.0,0.0,0.0,2395
2254,1,1,34204.0,16862.0,9.0,777.5,2.5,3596
2255,3,0,22384.0,0.0,0.0,0.0,0.0,3676
2256,6,0,13381.0,1150.0,2.0,150.0,1.0,3312
2257,3,1,10959.0,500.0,1.0,0.0,0.0,3469
2258,3,0,28607.0,5943.0,5.0,0.0,0.0,2895
2259,3,0,30686.0,6161.0,2.0,0.0,0.0,3596
2260,3,0,8260.0,700.0,2.0,0.0,0.0,3673
2261,2,0,61584.0,27937.0,14.0,0.0,0.0,3783
2262,4,0,141594.0,30565.0,16.0,0.0,0.0,3776
2263,1,1,114549.0,5000.0,4.0,777.5,2.0,3760
2264,3,1,64153.0,23563.0,19.0,0.0,0.0,3575
2265,3,0,10000.0,790.0,3.0,0.0,0.0,3564
2266,6,1,21839.0,853.0,3.0,119.0,1.0,3638
2267,5,1,182704.0,5850.0,12.0,777.5,2.5,3820
2268,4,0,92551.0,13755.0,13.0,500.0,1.0,3895
2269,2,1,49353.0,34656.0,14.0,0.0,0.0,3540
2270,3,1,21843.0,1411.0,9.0,0.0,0.0,3177
2271,3,0,34072.0,500.0,1.0,0.0,0.0,3879
2272,2,1,72962.0,28055.0,16.0,0.0,0.0,3869
2273,5,0,99502.0,19678.0,28.0,600.0,2.0,4182
2274,3,1,13250.0,17778.0,14.0,0.0,0.0,3861
2275,0,0,98232.0,56687.0,14.0,500.0,1.0,3867
2276,0,1,98895.0,57626.25,17.0,500.0,1.0,3854
2277,4,1,119340.0,400.0,5.0,400.0,2.5,3855
2278,3,0,30171.0,15370.0,13.0,0.0,0.0,3853
2279,3,0,105957.0,4881.0,12.0,0.0,0.0,3859
2280,3,0,22548.0,3225.0,9.0,0.0,0.0,3852
2281,3,1,89761.0,11965.0,13.0,0.0,0.0,3845
2282,3,0,65263.0,22500.0,4.0,0.0,0.0,3844
2283,2,0,128456.0,57626.25,28.0,0.0,0.0,3764
2284,1,0,35203.0,1800.0,16.0,777.5,2.5,3832
2285,6,0,62023.0,750.0,4.0,550.0,1.0,3819
2286,3,0,44197.0,2500.0,1.0,0.0,0.0,3831
2287,2,0,104245.0,45589.0,14.0,0.0,0.0,3810
2288,0,0,203218.75,43392.0,17.0,500.0,1.0,3818
2289,1,0,85496.0,2799.0,7.0,777.5,2.5,3820
2290,1,1,49874.0,7200.0,9.0,777.5,2.5,3817
2291,3,0,109649.0,22136.0,13.0,0.0,0.0,3812
2292,3,1,34379.0,13051.0,20.0,150.0,1.0,3805
2293,1,1,56688.0,3550.0,10.0,777.5,2.5,3812
2294,2,1,48970.0,30872.0,14.0,0.0,0.0,3817
2295,0,1,70789.0,57626.25,29.0,150.0,1.0,3810
2296,3,0,24277.0,5330.0,5.0,0.0,0.0,3796
2297,3,1,20308.0,19526.0,13.0,0.0,0.0,3797
2298,3,0,111041.0,10252.0,12.0,0.0,0.0,3875
2299,3,0,27904.0,6622.0,17.0,0.0,0.0,3793
2300,3,0,128620.0,7747.0,12.0,0.0,0.0,3789
2301,1,1,65340.0,33795.0,11.0,500.0,1.0,3775
2302,3,0,27135.0,4908.0,11.0,0.0,0.0,3783
2303,3,0,32898.0,1000.0,1.0,0.0,0.0,3777
2304,2,0,196922.0,40170.0,18.0,0.0,0.0,3755
2305,4,0,196175.0,33886.0,13.0,0.0,0.0,3775
2306,3,0,11457.0,705.0,3.0,0.0,0.0,3767
2307,2,0,175344.0,40152.0,19.0,0.0,0.0,3770
2308,2,1,5154.0,54657.0,28.0,0.0,0.0,3769
2309,3,1,13232.0,8668.0,16.0,0.0,0.0,3753
2310,1,1,88232.0,11550.0,5.0,550.0,2.5,3729
2311,2,1,75526.0,46421.0,14.0,0.0,0.0,3712
2312,3,0,53935.0,0.0,0.0,0.0,0.0,3743
2313,3,0,18402.0,0.0,0.0,0.0,0.0,3746
2314,3,0,24784.0,100.0,1.0,0.0,0.0,3729
2315,3,0,62903.0,16434.0,13.0,0.0,0.0,3732
2316,1,1,80272.0,34744.0,14.0,550.0,2.0,3728
2317,3,0,10458.0,10458.0,12.0,0.0,0.0,3726
2318,4,1,188184.0,32170.0,13.0,0.0,0.0,3707
2319,2,0,83524.0,43152.0,18.0,0.0,0.0,3694
2320,3,0,10794.0,0.0,0.0,0.0,0.0,3712
2321,3,0,49807.0,6393.0,20.0,0.0,0.0,3718
2322,3,1,18266.0,12254.0,15.0,0.0,0.0,3713
2323,2,0,87851.0,28969.0,17.0,0.0,0.0,4026
2324,3,0,32991.0,1230.0,6.0,0.0,0.0,3693
2325,3,0,28677.0,215.0,3.0,0.0,0.0,3699
2326,3,0,103809.0,16776.0,14.0,0.0,0.0,3699
2327,3,1,417.0,3000.0,1.0,0.0,0.0,3670
2328,3,1,8859.0,11998.0,13.0,0.0,0.0,3690
2329,3,0,26896.0,5364.0,15.0,0.0,0.0,3685
2330,3,0,16986.0,0.0,0.0,0.0,0.0,3676
2331,3,1,25530.0,25131.0,17.0,0.0,0.0,3677
2332,2,0,77067.0,40129.0,15.0,0.0,0.0,3671
2333,3,0,6350.0,0.0,0.0,0.0,0.0,3657
2334,0,1,76118.0,57626.25,38.0,777.5,2.0,3621
2335,3,0,40420.0,8649.0,14.0,0.0,0.0,3651
2336,3,1,30178.0,14422.0,15.0,0.0,0.0,3656
2337,3,0,15088.0,0.0,0.0,0.0,0.0,3650
2338,4,1,138020.0,16449.0,17.0,500.0,1.0,3637
2339,6,1,27310.0,15537.0,16.0,500.0,1.0,3623
2340,3,0,109131.0,17481.0,17.0,150.0,1.0,3622
2341,3,1,35356.0,18520.0,15.0,300.0,1.0,3637
2342,3,0,33466.0,355.0,3.0,0.0,0.0,3592
2343,0,0,203218.75,50988.0,26.0,777.5,2.5,3630
2344,1,1,42107.0,3600.0,4.0,777.5,2.0,3607
2345,3,1,74796.0,19710.0,15.0,400.0,1.0,3616
2346,3,1,26129.0,20265.0,17.0,0.0,0.0,3629
2347,3,0,30893.0,0.0,0.0,0.0,0.0,3623
2348,1,0,9445.0,1000.0,2.0,777.5,2.0,3613
2349,3,0,52965.0,500.0,1.0,0.0,0.0,3606
2350,3,1,19516.0,17696.0,16.0,0.0,0.0,3593
2351,2,0,106378.0,56007.0,14.0,0.0,0.0,3607
2352,0,1,22201.0,51278.0,16.0,350.0,1.0,3602
2353,3,0,73378.0,13607.0,14.0,0.0,0.0,3599
2354,3,0,50193.0,12263.0,3.0,0.0,0.0,3596
2355,4,0,165144.0,24156.0,14.0,0.0,0.0,3581
2356,3,0,53556.0,0.0,0.0,0.0,0.0,3575
2357,1,1,18387.0,40560.0,19.0,777.5,2.0,3588
2358,2,1,28577.0,48564.0,14.0,0.0,0.0,3586
2359,2,0,55417.0,37127.0,31.0,0.0,0.0,3575
2360,4,0,142244.0,12325.0,13.0,0.0,0.0,3578
2361,3,0,23139.0,8156.0,14.0,0.0,0.0,3578
2362,0,1,146232.0,57626.25,19.0,375.0,1.0,3566
2363,3,0,35323.0,1875.0,8.0,0.0,0.0,3553
2364,2,1,108081.0,57626.25,24.0,0.0,0.0,3567
2365,3,0,1021.0,100.0,1.0,0.0,0.0,3553
2366,0,1,120345.0,38323.0,17.0,650.0,2.0,3544
2367,3,1,11593.0,9055.0,16.0,0.0,0.0,3558
2368,3,0,68180.0,2044.0,9.0,0.0,0.0,3550
2369,3,0,26605.0,3704.0,11.0,0.0,0.0,3543
2370,3,0,17920.0,3250.0,18.0,0.0,0.0,3546
2371,3,0,85156.0,133.0,5.0,0.0,0.0,3550
2372,3,0,9005.0,520.0,1.0,0.0,0.0,3531
2373,6,1,55404.0,10613.0,15.0,500.0,1.0,3531
2374,3,0,42584.0,841.0,6.0,0.0,0.0,3526
2375,5,1,92843.0,27650.0,29.0,777.5,2.5,3530
2376,3,1,51082.0,40878.0,13.0,0.0,0.0,3524
2377,3,0,18727.0,0.0,0.0,0.0,0.0,3524
2378,2,0,203218.75,43162.0,19.0,0.0,0.0,3518
2379,1,1,48806.0,12600.0,10.0,777.5,2.5,3502
2380,3,0,15610.0,0.0,0.0,0.0,0.0,3508
2381,3,1,46876.0,9680.0,7.0,0.0,0.0,3498
2382,3,0,14075.0,4286.0,15.0,0.0,0.0,3513
2383,3,1,59895.0,10500.0,4.0,0.0,0.0,3497
2384,3,0,25936.0,0.0,0.0,0.0,0.0,3495
2385,4,0,134318.0,333.0,3.0,258.0,1.0,3488
2386,3,0,32807.0,17259.0,4.0,0.0,0.0,3482
2387,3,1,38591.0,11039.0,18.0,0.0,0.0,3488
2388,3,0,48958.0,24430.0,5.0,0.0,0.0,3483
2389,3,0,10710.0,1000.0,1.0,0.0,0.0,3460
2390,3,1,60349.0,10350.0,18.0,0.0,0.0,3468
2391,3,0,9453.0,2585.0,5.0,0.0,0.0,3463
2392,2,0,60867.0,41345.0,18.0,0.0,0.0,3454
2393,3,0,27590.0,100.0,1.0,0.0,0.0,3455
2394,3,0,100069.0,18745.0,13.0,0.0,0.0,3454
2395,3,0,27820.0,3005.0,11.0,0.0,0.0,3454
2396,3,0,20503.0,520.0,3.0,0.0,0.0,3445
2397,1,0,137371.0,4977.0,6.0,777.5,2.5,3447
2398,3,1,12950.0,12798.0,18.0,195.0,1.0,3432
2399,3,1,25207.0,6883.0,13.0,0.0,0.0,3440
2400,3,0,17088.0,0.0,0.0,0.0,0.0,3510
2401,1,1,24100.0,26674.0,23.0,777.5,2.5,3421
2402,2,1,101632.0,48658.0,14.0,0.0,0.0,3432
2403,4,1,203218.75,21274.0,18.0,0.0,0.0,3419
2404,3,0,45257.0,3625.0,7.0,0.0,0.0,3417
2405,3,0,626.0,626.0,1.0,0.0,0.0,3393
2406,3,0,18272.0,2920.0,5.0,0.0,0.0,3405
2407,3,0,10756.0,1375.0,4.0,0.0,0.0,3104
2408,4,0,161281.0,6321.0,8.0,175.0,1.0,3399
2409,2,0,75680.0,23159.0,14.0,0.0,0.0,3397
2410,3,0,59839.0,26962.0,18.0,0.0,0.0,3404
2411,2,1,201259.0,40755.0,34.0,0.0,0.0,3398
2412,1,1,101772.0,26480.0,17.0,777.5,2.0,3396
2413,0,1,190674.0,57626.25,33.0,777.5,2.5,3396
2414,3,1,1452.0,2375.0,5.0,0.0,0.0,3396
2415,6,0,30902.0,4175.0,12.0,50.0,1.0,3384
2416,1,1,65458.0,28356.0,24.0,777.5,2.5,3382
2417,2,0,114067.0,42569.0,23.0,0.0,0.0,3336
2418,2,0,93371.0,55338.0,20.0,0.0,0.0,3382
2419,3,0,20207.0,3033.0,12.0,0.0,0.0,3370
2420,0,1,41040.0,57626.25,14.0,200.0,2.0,3372
2421,3,0,41062.0,8275.0,11.0,0.0,0.0,3356
2422,2,0,203218.75,42007.0,23.0,0.0,0.0,3369
2423,3,0,81087.0,18971.0,12.0,0.0,0.0,3362
2424,3,0,14336.0,0.0,0.0,0.0,0.0,3349
2425,3,1,29929.0,18032.0,17.0,150.0,1.0,3344
2426,4,0,121390.0,8500.0,4.0,0.0,0.0,3342
2427,3,1,23226.0,2236.0,2.0,0.0,0.0,3343
2428,0,1,203218.75,45907.0,22.0,500.0,1.0,3347
2429,3,0,68012.0,247.0,3.0,0.0,0.0,3342
2430,3,0,23589.0,0.0,0.0,0.0,0.0,3336
2431,3,0,35033.0,1000.0,1.0,0.0,0.0,2913
2432,3,0,19860.0,1500.0,5.0,0.0,0.0,3281
2433,6,0,49588.0,4960.0,14.0,100.0,1.0,3299
2434,3,1,111442.0,30368.0,19.0,0.0,0.0,3392
2435,2,0,87402.0,41685.0,21.0,0.0,0.0,3306
2436,3,1,21875.0,12398.0,15.0,0.0,0.0,3299
2437,1,0,71459.0,36608.0,28.0,777.5,2.5,3312
2438,3,1,34049.0,2030.0,8.0,0.0,0.0,3306
2439,6,1,39759.0,100.0,1.0,100.0,1.0,3278
2440,3,0,64138.0,22089.0,19.0,0.0,0.0,3257
2441,1,1,83811.0,25936.0,15.0,500.0,1.0,3281
2442,3,0,51864.0,6795.0,13.0,0.0,0.0,3279
2443,2,1,168886.0,57626.25,21.0,200.0,1.0,3285
2444,3,0,51730.0,2875.0,16.0,0.0,0.0,3264
2445,2,1,118141.0,46521.0,11.0,0.0,0.0,3259
2446,2,1,76060.0,33424.0,30.0,0.0,0.0,3263
2447,3,0,25316.0,0.0,0.0,0.0,0.0,3258
2448,0,1,16859.0,57626.25,38.0,777.5,2.5,3266
2449,1,0,42236.0,8639.0,10.0,777.5,2.5,3259
2450,3,0,3446.0,0.0,0.0,0.0,0.0,3245
2451,3,0,26119.0,3189.0,6.0,0.0,0.0,3257
2452,2,1,136732.0,57626.25,20.0,0.0,0.0,3252
2453,3,0,14554.0,0.0,0.0,0.0,0.0,3237
2454,2,1,165203.0,36666.0,20.0,0.0,0.0,3239
2455,2,1,76513.0,45265.0,16.0,0.0,0.0,3235
2456,0,1,137076.0,57626.25,24.0,777.5,2.5,3225
2457,3,0,11952.0,0.0,0.0,0.0,0.0,3244
2458,3,1,44742.0,2500.0,1.0,0.0,0.0,3217
2459,4,0,94022.0,2585.0,14.0,0.0,0.0,3222
2460,3,0,29287.0,0.0,0.0,0.0,0.0,3216
2461,2,0,199273.0,57626.25,14.0,0.0,0.0,3217
2462,2,0,114868.0,45996.0,22.0,0.0,0.0,3204
2463,3,1,37335.0,19507.0,17.0,0.0,0.0,3202
2464,3,0,45522.0,10728.0,13.0,0.0,0.0,3197
2465,3,0,66524.0,34682.0,23.0,0.0,0.0,3188
2466,6,0,38411.0,500.0,1.0,500.0,1.0,3190
2467,6,1,38137.0,11050.0,3.0,50.0,1.0,3182
2468,3,0,22077.0,1385.0,4.0,0.0,0.0,3187
2469,2,1,65784.0,10953.0,38.0,0.0,0.0,3169
2470,3,0,95916.0,11845.0,11.0,0.0,0.0,3182
2471,3,0,122164.0,9944.0,16.0,0.0,0.0,3182
2472,0,1,203218.75,57626.25,19.0,650.0,2.0,3173
2473,0,0,200089.0,57626.25,21.0,300.0,2.0,3166
2474,2,0,161453.0,38956.0,38.0,0.0,0.0,3158
2475,2,0,135568.0,40051.0,21.0,0.0,0.0,3166
2476,3,0,98339.0,16336.0,13.0,0.0,0.0,3145
2477,3,1,26103.0,13692.0,18.0,0.0,0.0,3151
2478,3,0,11133.0,0.0,0.0,0.0,0.0,3147
2479,3,1,7011.0,19791.0,16.0,0.0,0.0,3152
2480,4,0,177232.0,14787.0,13.0,0.0,0.0,3137
2481,3,1,29298.0,24656.0,13.0,0.0,0.0,3141
2482,3,1,35304.0,30532.0,13.0,0.0,0.0,3131
2483,6,0,14952.0,250.0,1.0,250.0,1.0,3099
2484,2,0,163315.0,8035.0,29.0,0.0,0.0,3120
2485,3,0,23649.0,3250.0,16.0,0.0,0.0,3176
2486,6,1,4460.0,4741.0,14.0,777.5,1.0,3113
2487,5,0,169794.0,22824.0,19.0,767.0,2.0,3119
2488,6,0,23781.0,50.0,1.0,50.0,1.0,3085
2489,2,1,203218.75,57626.25,23.0,0.0,0.0,3082
2490,3,1,34942.0,19016.0,13.0,0.0,0.0,3089
2491,3,0,5970.0,1000.0,1.0,0.0,0.0,3091
2492,4,1,192246.0,3170.0,5.0,500.0,1.0,3083
2493,3,1,34103.0,34630.0,16.0,0.0,0.0,3115
2494,4,0,142152.0,19464.0,13.0,0.0,0.0,3088
2495,3,0,12713.0,0.0,0.0,0.0,0.0,3077
2496,3,0,28848.0,0.0,0.0,0.0,0.0,3069
2497,3,0,10940.0,0.0,0.0,0.0,0.0,3062
2498,6,0,24372.0,255.0,1.0,255.0,1.0,3064
2499,3,1,29005.0,90.0,3.0,0.0,0.0,3060
2500,2,0,203218.75,57130.0,15.0,0.0,0.0,3069
2501,1,1,30062.0,7373.0,10.0,777.5,2.5,3057
2502,3,0,13117.0,1972.0,3.0,0.0,0.0,3027
2503,3,1,86341.0,20991.0,16.0,0.0,0.0,3053
2504,4,1,142810.0,8000.0,4.0,0.0,0.0,3049
2505,3,1,8399.0,21136.0,13.0,0.0,0.0,3052
2506,1,0,120622.0,25675.0,14.0,500.0,1.0,3040
2507,2,0,86150.0,7600.0,34.0,100.0,1.0,3011
2508,3,1,14079.0,6503.0,16.0,0.0,0.0,2999
2509,3,1,10036.0,13959.0,16.0,0.0,0.0,3030
2510,6,1,80737.0,2845.0,5.0,150.0,1.0,3028
2511,2,0,25435.0,7147.0,32.0,0.0,0.0,3027
2512,4,1,203218.75,1700.0,3.0,200.0,2.0,3000
2513,2,0,85826.0,33678.0,29.0,0.0,0.0,3026
2514,3,1,654.0,14967.0,10.0,0.0,0.0,3022
2515,3,0,11525.0,0.0,0.0,0.0,0.0,3008
2516,1,0,40204.0,850.0,3.0,350.0,2.0,3006
2517,3,0,22963.0,0.0,0.0,0.0,0.0,2998
2518,3,1,47165.0,4545.0,4.0,0.0,0.0,2992
2519,2,1,103240.0,44627.0,29.0,50.0,1.0,2993
2520,3,0,61737.0,6789.0,12.0,0.0,0.0,2921
2521,3,0,25766.0,2548.0,16.0,100.0,2.0,2973
2522,5,1,147090.0,35511.0,31.0,777.5,2.5,2927
2523,1,0,79333.0,1500.0,3.0,777.5,2.5,2977
2524,3,0,4923.0,305.0,2.0,0.0,0.0,2985
2525,2,1,56687.0,48989.0,28.0,0.0,0.0,2973
2526,2,0,203218.75,37408.0,19.0,0.0,0.0,2962
2527,3,0,45149.0,21292.0,10.0,0.0,0.0,2949
2528,3,1,57477.0,2607.0,4.0,0.0,0.0,3038
2529,3,0,48265.0,1000.0,1.0,0.0,0.0,2951
2530,3,0,34249.0,4100.0,12.0,0.0,0.0,2951
2531,2,0,203218.75,48287.0,18.0,0.0,0.0,2958
2532,3,1,25671.0,10513.0,12.0,0.0,0.0,2945
2533,4,1,191583.0,25675.0,18.0,0.0,0.0,2950
2534,3,1,90332.0,12845.0,25.0,0.0,0.0,2927
2535,3,1,53532.0,30808.0,18.0,0.0,0.0,2927
2536,3,0,71507.0,3750.0,6.0,0.0,0.0,2934
2537,3,0,35196.0,0.0,0.0,0.0,0.0,2922
2538,3,0,30034.0,15816.0,6.0,0.0,0.0,2908
2539,0,1,47787.0,47223.0,21.0,450.0,1.0,2921
2540,3,0,46967.0,2000.0,9.0,0.0,0.0,2888
2541,1,1,103615.0,13668.0,15.0,777.5,2.5,2896
2542,3,0,5110.0,0.0,0.0,0.0,0.0,2901
2543,2,0,128927.0,57626.25,14.0,0.0,0.0,2882
2544,3,0,5000.0,5000.0,1.0,0.0,0.0,2893
2545,3,0,126701.0,20636.0,15.0,0.0,0.0,2878
2546,3,0,34855.0,230.0,3.0,0.0,0.0,2882
2547,3,0,34464.0,5312.0,5.0,0.0,0.0,2886
2548,2,1,86638.0,45861.0,13.0,0.0,0.0,2867
2549,0,1,140398.0,57626.25,26.0,777.5,2.5,2972
2550,3,0,65812.0,185.0,2.0,0.0,0.0,2854
2551,6,0,34177.0,7072.0,16.0,350.0,1.0,2867
2552,3,0,58195.0,24808.0,13.0,0.0,0.0,2838
2553,3,1,34781.0,11270.0,12.0,0.0,0.0,2859
2554,3,1,22457.0,17579.0,15.0,0.0,0.0,2858
2555,3,0,19996.0,500.0,1.0,0.0,0.0,3217
2556,3,0,26256.0,2000.0,9.0,0.0,0.0,2847
2557,3,1,42966.0,7734.0,6.0,0.0,0.0,2840
2558,3,0,3129.0,0.0,0.0,0.0,0.0,2840
2559,2,0,138008.0,34178.0,14.0,200.0,1.0,2962
2560,3,1,9611.0,2250.0,3.0,0.0,0.0,2845
2561,3,1,40702.0,39897.0,14.0,0.0,0.0,2826
2562,3,0,105579.0,16332.0,12.0,0.0,0.0,2830
2563,3,0,46654.0,3215.0,6.0,0.0,0.0,2830
2564,4,1,203218.75,15700.0,8.0,200.0,1.0,2819
2565,3,0,39715.0,17388.0,12.0,0.0,0.0,2826
2566,3,0,199.0,0.0,0.0,0.0,0.0,2822
2567,3,1,6345.0,7719.0,18.0,0.0,0.0,2805
2568,6,0,72598.0,6090.0,8.0,777.5,1.0,2804
2569,1,0,59805.0,2900.0,7.0,777.5,2.5,2802
2570,3,1,10307.0,0.0,0.0,0.0,0.0,2808
2571,3,0,37997.0,11073.0,5.0,0.0,0.0,2805
2572,4,0,102083.0,12978.0,14.0,150.0,2.0,2780
2573,1,1,104632.0,26700.0,10.0,777.5,2.5,2791
2574,3,0,18260.0,500.0,1.0,0.0,0.0,2780
2575,3,0,28484.0,350.0,3.0,0.0,0.0,2782
2576,3,0,29105.0,5000.0,1.0,0.0,0.0,2774
2577,3,0,49560.0,0.0,0.0,0.0,0.0,2770
2578,6,0,29346.0,150.0,1.0,150.0,1.0,2773
2579,3,0,75288.0,36866.0,20.0,0.0,0.0,2774
2580,3,0,42366.0,6293.0,9.0,0.0,0.0,2770
2581,1,0,151336.0,11400.0,6.0,777.5,2.5,2742
2582,3,0,48363.0,790.0,3.0,0.0,0.0,2766
2583,3,1,11529.0,15738.0,15.0,0.0,0.0,2768
2584,3,0,61956.0,17500.0,2.0,0.0,0.0,2755
2585,1,1,15378.0,25236.0,9.0,736.0,2.5,2741
2586,3,1,85346.0,2835.0,3.0,0.0,0.0,2748
2587,4,0,203218.75,2125.0,10.0,0.0,0.0,2740
2588,3,0,66539.0,27894.0,17.0,0.0,0.0,2741
2589,1,1,97131.0,33324.0,19.0,777.5,2.5,2727
2590,3,0,14513.0,0.0,0.0,0.0,0.0,2731
2591,2,0,203218.75,23256.0,30.0,0.0,0.0,2675
2592,6,0,45742.0,7625.0,23.0,250.0,1.0,2712
2593,3,1,39862.0,14152.0,18.0,350.0,2.0,2727
2594,0,1,75132.0,53001.0,23.0,400.0,2.5,2720
2595,3,0,91296.0,19057.0,16.0,0.0,0.0,2712
2596,4,0,117290.0,1754.0,8.0,0.0,0.0,2717
2597,3,0,75556.0,2790.0,6.0,0.0,0.0,2712
2598,3,0,5103.0,5103.0,2.0,0.0,0.0,2697
2599,6,1,10747.0,990.0,4.0,500.0,1.0,2697
2600,3,1,31789.0,10220.0,17.0,0.0,0.0,2699
2601,3,0,59515.0,3170.0,5.0,0.0,0.0,2705
2602,3,0,86913.0,23705.0,6.0,0.0,0.0,2691
2603,1,1,49129.0,16921.0,18.0,500.0,1.0,2692
2604,0,1,135408.0,57626.25,15.0,607.0,1.0,2697
2605,3,0,41152.0,3250.0,19.0,0.0,0.0,2669
2606,4,0,145750.0,10986.0,12.0,0.0,0.0,2531
2607,3,1,7041.0,1747.0,12.0,0.0,0.0,2718
2608,0,0,203218.75,54625.0,35.0,777.5,2.5,2676
2609,3,0,44514.0,3577.0,13.0,0.0,0.0,2657
2610,3,1,96490.0,2000.0,1.0,0.0,0.0,2665
2611,6,1,45050.0,4875.0,10.0,500.0,1.0,2669
2612,2,1,91048.0,51580.0,20.0,100.0,1.0,2669
2613,6,0,20352.0,1900.0,5.0,500.0,1.0,2658
2614,3,1,34294.0,17683.0,14.0,0.0,0.0,2661
2615,0,1,59696.0,57626.25,22.0,500.0,1.0,2654
2616,3,0,106155.0,0.0,0.0,0.0,0.0,2657
2617,3,0,29244.0,6252.0,13.0,0.0,0.0,2650
2618,3,0,27592.0,335.0,3.0,0.0,0.0,2633
2619,3,0,16128.0,475.0,3.0,0.0,0.0,2643
2620,1,1,51353.0,8114.0,16.0,777.5,2.5,2637
2621,4,1,203218.75,30208.0,14.0,0.0,0.0,2629
2622,3,0,7456.0,0.0,0.0,0.0,0.0,2635
2623,3,0,33604.0,13619.0,16.0,0.0,0.0,2633
2624,3,0,24803.0,0.0,0.0,0.0,0.0,2623
2625,3,1,58411.0,2500.0,1.0,0.0,0.0,2619
2626,3,0,3273.0,500.0,1.0,0.0,0.0,2749
2627,3,0,28480.0,2644.0,6.0,0.0,0.0,2628
2628,3,0,46706.0,3344.0,16.0,0.0,0.0,2609
2629,4,0,102230.0,3406.0,5.0,500.0,1.0,2620
2630,6,0,12096.0,50.0,1.0,50.0,1.0,2607
2631,4,0,118487.0,3388.0,14.0,0.0,0.0,2592
2632,3,0,20518.0,5580.0,10.0,0.0,0.0,2600
2633,1,1,6280.0,1220.0,6.0,200.0,2.0,2578
2634,3,0,11700.0,0.0,0.0,0.0,0.0,2585
2635,3,1,391.0,9000.0,1.0,0.0,0.0,2581
2636,3,0,78305.0,130.0,3.0,0.0,0.0,2580
2637,4,1,145214.0,3500.0,4.0,500.0,1.0,2560
2638,2,0,137760.0,57626.25,13.0,0.0,0.0,2580
2639,2,0,88563.0,42410.0,27.0,0.0,0.0,2567
2640,3,0,25748.0,0.0,0.0,0.0,0.0,2566
2641,3,0,27102.0,27102.0,9.0,0.0,0.0,2563
2642,1,1,25824.0,17760.0,20.0,750.0,2.0,2559
2643,1,0,23054.0,400.0,3.0,300.0,2.0,2553
2644,3,1,29150.0,13952.0,14.0,0.0,0.0,2544
2645,3,1,37529.0,25706.0,14.0,0.0,0.0,2558
2646,3,1,7515.0,13681.0,18.0,0.0,0.0,2552
2647,0,1,194576.0,41315.0,16.0,550.0,1.0,2539
2648,3,0,24265.0,1854.0,12.0,0.0,0.0,2550
2649,3,0,16773.0,140.0,2.0,0.0,0.0,2525
2650,1,1,5432.0,1000.0,2.0,777.5,2.0,2535
2651,1,1,110480.0,44191.0,22.0,500.0,1.0,2539
2652,1,0,86273.0,35304.0,15.0,500.0,1.0,2523
2653,3,1,20674.0,16876.0,22.0,0.0,0.0,2528
2654,3,0,8335.0,3750.0,16.0,0.0,0.0,2522
2655,3,0,40893.0,1130.0,3.0,0.0,0.0,2518
2656,5,1,203218.75,14350.0,28.0,777.5,2.5,2511
