,clust,Award?,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
2942,0,1,59179,0,18908,15,0,0,3530
2943,1,0,43510,0,4850,6,350,2,3328
2944,1,0,32886,0,3606,10,0,0,3281
2945,1,0,7015,0,1150,3,150,2,3398
2946,1,0,19627,0,500,1,500,1,3340
2947,0,0,79903,0,6600,13,3300,9,3162
2948,0,0,28464,0,5167,16,0,0,3344
2949,1,0,9768,0,7069,8,100,1,3242
2950,1,1,18522,0,4100,8,600,5,3256
2951,1,0,55086,0,525,3,400,2,3293
2952,0,0,158986,0,3558,14,0,0,3404
2953,1,0,18939,0,855,3,0,0,3216
2954,1,1,242018,0,3050,3,550,2,3218
2955,0,0,61474,0,47717,14,0,0,3354
2956,0,1,53892,1619,28641,20,0,0,3131
2957,1,1,23315,0,705,5,50,1,3309
2958,1,0,33918,0,145,3,0,0,3012
2959,0,0,65926,0,11639,17,0,0,3362
2960,0,0,67753,0,18303,15,0,0,3134
2961,0,0,49280,0,22370,16,0,0,3312
2962,4,1,97606,0,42980,24,0,0,3355
2963,0,0,36861,0,4642,16,1200,3,3350
2964,0,1,49749,0,13609,18,0,0,3265
2965,1,0,36300,0,450,2,350,1,3329
2966,0,0,80500,0,16368,16,0,0,3146
2967,0,1,8210,0,9122,16,0,0,3312
2968,0,0,40257,0,12885,31,0,0,3237
2969,3,0,31930,6153,1337,6,267,1,3330
2970,1,0,9154,0,0,0,0,0,3260
2971,1,0,54345,0,1850,8,0,0,3348
2972,0,0,38835,0,2625,11,500,1,3378
2973,1,0,4858,0,0,0,0,0,3294
2974,1,1,56745,0,6000,3,0,0,3280
2975,0,0,87507,0,17714,19,0,0,3274
2976,0,0,84126,0,5858,11,4358,10,3159
2977,0,0,27566,0,6362,24,0,0,3279
2978,0,1,22805,0,26334,27,1800,6,3294
2979,0,0,38508,0,13523,13,0,0,3279
2980,1,0,8184,0,0,0,0,0,2832
2981,1,0,12263,0,325,1,325,1,3224
2982,0,0,89576,0,20333,15,0,0,3099
2983,3,1,183303,4361,11500,3,500,1,3281
2984,0,0,326201,0,19350,14,0,0,3119
2985,0,0,132894,0,34540,15,0,0,3106
2986,1,0,12881,0,500,1,0,0,3244
2987,1,1,114037,0,14000,7,500,1,3201
2988,0,0,71682,0,11662,11,0,0,3173
2989,1,0,94016,0,4773,6,0,0,3161
2990,4,1,71263,0,80554,41,0,0,2987
2991,1,0,16341,0,0,0,0,0,3190
2992,0,1,60331,0,17878,27,0,0,3036
2993,3,1,47966,2947,51615,11,650,3,3145
2994,0,0,148086,0,32551,14,0,0,2913
2995,0,1,15279,0,17984,19,300,1,3139
2996,0,1,0,0,5491,18,2116,5,3204
2997,1,0,52885,0,1600,6,100,1,3020
2998,0,0,36844,0,21715,16,0,0,3161
2999,2,1,142527,1000,24091,47,4650,24,3206
3000,1,1,20390,0,2500,1,0,0,2528
3001,0,1,29182,0,50698,14,0,0,2999
3002,0,0,65207,0,34832,18,1450,4,3115
3003,1,0,568,0,710,3,0,0,3053
3004,1,0,30759,0,510,3,0,0,3195
3005,1,1,276,0,2396,3,396,1,3042
3006,0,1,22496,0,9712,14,500,1,3180
3007,1,0,23846,0,9177,6,0,0,2678
3008,1,0,26505,0,0,0,0,0,3102
3009,0,0,72131,0,7681,17,0,0,2390
3010,0,0,24406,0,5005,14,0,0,3127
3011,0,1,63193,0,20372,14,100,1,3036
3012,1,0,23179,0,0,0,0,0,2794
3013,1,1,14710,0,3500,2,0,0,3149
3014,4,1,74073,0,45526,41,200,1,2976
3015,4,1,43348,0,68846,25,200,1,2869
3016,4,1,97424,0,63796,17,0,0,2873
3017,1,1,20603,0,115,5,0,0,3054
3018,0,1,92097,2194,20450,8,1850,3,2825
3019,1,0,31520,0,130,2,0,0,2858
3020,0,1,29350,0,27703,15,0,0,3020
3021,4,1,20537,0,44791,21,2612,4,1569
3022,0,0,17376,0,4920,11,0,0,2265
3023,1,0,24563,0,5718,8,4218,5,1776
3024,0,0,52562,0,23773,15,600,2,3021
3025,1,0,48224,0,0,0,0,0,2888
3026,1,1,13271,0,0,0,0,0,1435
3027,1,1,129919,719,7150,5,650,2,3053
3028,0,0,17893,0,9623,13,0,0,3074
3029,1,0,52693,0,947,4,0,0,2374
3030,0,1,50895,0,29618,15,0,0,2980
3031,2,1,36459,0,7573,17,5473,15,2885
3032,4,1,68532,0,68704,21,0,0,2822
3033,1,0,34862,0,2725,5,0,0,3004
3034,1,0,20391,0,90,3,0,0,2884
3035,1,1,178010,0,5500,4,500,1,2777
3036,0,1,20773,0,13619,14,0,0,2765
3037,0,1,264735,0,6980,17,0,0,2894
3038,0,0,45883,2611,5647,11,0,0,1464
3039,1,0,36978,0,100,1,100,1,3033
3040,0,1,449205,1121,4750,9,3250,8,3071
3041,1,0,45005,0,0,0,0,0,2934
3042,4,1,45533,0,56208,16,0,0,2963
3043,0,1,26513,0,7670,14,0,0,2678
3044,1,0,20417,0,5000,1,0,0,3013
3045,1,0,7490,0,0,0,0,0,3042
3046,1,0,14394,0,935,4,150,2,2754
3047,1,0,103888,0,4379,3,4379,3,2238
3048,0,0,61191,0,8502,17,0,0,2112
3049,0,1,7329,0,10639,16,0,0,2993
3050,1,0,12688,0,0,0,0,0,2993
3051,0,0,106921,0,26666,13,0,0,2581
3052,1,0,31668,2576,1800,3,300,2,2271
3053,0,1,34996,0,6313,14,150,1,2909
3054,1,0,23099,0,300,3,300,3,2292
3055,0,0,109133,0,21378,16,0,0,2989
3056,1,0,103586,0,4000,7,3900,6,2726
3057,0,1,45575,0,23223,17,0,0,2964
3058,0,1,76430,0,13653,17,0,0,3018
3059,1,0,18059,0,0,0,0,0,2019
3060,1,0,188759,0,3082,3,0,0,2817
3061,0,1,36953,0,25598,16,0,0,2997
3062,0,1,27155,0,47252,15,300,1,3001
3063,3,0,89112,4670,28670,29,0,0,2680
3064,1,0,72768,0,290,3,0,0,2762
3065,1,0,23178,0,0,0,0,0,2351
3066,1,0,25676,0,0,0,0,0,1597
3067,0,0,63190,0,18950,13,250,1,3041
3068,1,0,1666,0,980,3,0,0,2761
3069,0,1,105544,0,31001,16,500,1,2888
3070,0,1,206287,1761,11294,20,150,1,2819
3071,0,0,40255,0,2975,13,750,2,2880
3072,1,0,5317,0,0,0,0,0,2992
3073,0,1,7606,0,29307,17,0,0,2930
3074,1,0,43255,0,2691,3,750,1,2864
3075,1,1,22414,0,1094,3,0,0,2957
3076,4,0,92225,0,48276,19,350,1,2972
3077,0,0,127199,0,2563,14,0,0,2917
3078,1,0,12176,0,875,7,0,0,2268
3079,4,0,142929,0,40826,23,0,0,2803
3080,0,1,28670,0,11727,11,0,0,2980
3081,1,0,82122,0,700,3,700,3,3044
3082,2,1,54637,0,21181,27,4673,21,2927
3083,1,0,6181,0,2000,9,0,0,2878
3084,0,1,25485,0,9655,10,2800,8,2798
3085,1,0,16136,0,0,0,0,0,1177
3086,0,0,128213,0,7956,13,500,1,2522
3087,1,0,92492,0,11029,6,0,0,2839
3088,0,0,85412,0,25102,16,500,1,2816
3089,1,0,46003,0,1340,7,0,0,2698
3090,1,0,95982,0,3630,3,0,0,2623
3091,1,0,20529,0,0,0,0,0,2644
3092,0,1,28254,0,17117,19,1050,6,2692
3093,2,0,26101,0,3900,15,3900,15,2222
3094,0,0,50939,0,16453,16,0,0,2753
3095,1,0,35039,0,174,1,0,0,2314
3096,2,0,175501,1000,34318,36,7974,19,2691
3097,1,0,1439,0,80,2,0,0,2684
3098,0,1,214674,0,25688,23,2500,5,2607
3099,1,0,38429,0,1004,2,1004,2,2521
3100,1,0,22865,0,1750,7,0,0,2375
3101,0,1,23033,0,7910,15,0,0,2765
3102,1,0,103172,0,3125,3,0,0,2416
3103,0,1,23448,0,36941,18,700,3,2675
3104,2,0,115161,0,9050,18,3050,15,2417
3105,2,1,58382,0,11327,32,4800,23,2480
3106,0,0,156766,0,23375,27,0,0,2840
3107,1,0,34137,0,335,5,0,0,2593
3108,0,1,17219,0,6167,10,3757,6,2627
3109,1,0,43823,0,500,1,0,0,2717
3110,0,0,63364,0,15415,11,0,0,2560
3111,0,0,18497,0,14138,12,0,0,2643
3112,1,0,23173,0,7843,8,0,0,2565
3113,0,1,51367,0,40004,24,0,0,2434
3114,0,0,34894,0,13955,17,0,0,2447
3115,1,0,7422,0,2229,3,0,0,2653
3116,1,0,16090,0,850,6,850,6,2592
3117,1,0,2784,0,0,0,0,0,2066
3118,0,1,54177,0,45403,15,500,1,2123
3119,1,1,29326,0,23061,7,0,0,2497
3120,1,0,26164,2556,0,0,0,0,2566
3121,0,0,29518,0,2702,12,0,0,2532
3122,3,0,29754,6396,500,1,0,0,2655
3123,1,0,8000,0,0,0,0,0,941
3124,1,0,69788,0,1500,3,1500,3,2705
3125,0,0,38042,0,7658,17,0,0,2606
3126,1,1,23894,0,6000,3,0,0,2705
3127,4,0,110628,0,63759,13,0,0,2654
3128,1,0,10839,0,190,1,190,1,2341
3129,0,1,47513,0,19904,13,0,0,2516
3130,1,0,16321,0,0,0,0,0,2710
3131,1,0,37550,0,0,0,0,0,2579
3132,0,0,37936,0,6211,12,0,0,2719
3133,0,1,38061,0,34227,18,3600,8,2649
3134,1,0,25934,0,370,3,0,0,2565
3135,0,0,54942,0,4200,10,4200,10,2610
3136,4,1,139423,0,54152,25,500,3,2677
3137,4,1,298505,0,130647,32,600,2,2483
3138,1,1,98753,0,1475,5,0,0,2619
3139,1,0,25157,0,830,3,0,0,2732
3140,1,0,24134,0,1250,3,0,0,2390
3141,1,0,6628,0,2125,8,0,0,2539
3142,1,0,14504,0,0,0,0,0,2329
3143,0,0,36665,0,3250,19,0,0,2951
3144,1,0,17481,0,1396,3,0,0,586
3145,1,0,33111,0,0,0,0,0,2461
3146,0,0,89237,0,37668,18,0,0,2533
3147,0,1,93028,0,40887,22,0,0,2507
3148,4,0,89094,0,55865,13,0,0,2404
3149,0,1,11109,0,53627,13,0,0,2623
3150,1,0,14957,0,0,0,0,0,2634
3151,1,0,17823,0,15323,8,0,0,1453
3152,1,0,8485,0,0,0,0,0,2111
3153,0,0,56756,0,10851,14,0,0,2068
3154,0,0,99196,0,28334,16,0,0,2595
3155,1,0,21736,0,6672,10,0,0,2544
3156,0,1,11324,0,11082,11,0,0,2661
3157,1,1,60109,0,2300,6,2300,6,2501
3158,0,1,129887,0,26810,10,810,3,2566
3159,1,0,18150,0,240,2,0,0,2538
3160,2,1,57432,0,13422,19,5100,12,2546
3161,0,0,32659,0,3614,14,0,0,2553
3162,1,1,103203,0,3200,4,200,2,1556
3163,1,0,27122,0,0,0,0,0,2630
3164,1,0,40252,0,1375,4,0,0,2565
3165,2,1,194816,0,20822,25,6647,12,2424
3166,1,0,65460,0,0,0,0,0,2493
3167,1,1,17863,0,0,0,0,0,2028
3168,4,1,28443,0,53065,18,150,1,2462
3169,0,1,15655,0,2807,12,957,4,2476
3170,1,0,38307,0,1500,3,1500,3,2151
3171,0,1,15135,0,13357,14,0,0,2579
3172,0,0,73601,0,12902,36,2000,4,2624
3173,0,1,31489,0,21950,21,0,0,2216
3174,1,1,48852,0,1058,3,0,0,2278
3175,1,1,188883,0,5500,3,0,0,2613
3176,1,0,37212,0,0,0,0,0,2455
3177,1,1,43285,0,745,3,0,0,2436
3178,1,0,10758,0,0,0,0,0,1777
3179,1,0,40926,0,1725,7,0,0,2453
3180,0,1,10915,0,5455,15,0,0,2473
3181,1,0,38580,0,4337,7,0,0,2168
3182,0,0,26650,0,4652,11,4652,11,1958
3183,1,1,25268,888,4566,8,800,3,2126
3184,1,0,9338,0,200,1,200,1,2371
3185,4,1,67070,0,34600,27,2100,10,2416
3186,1,0,19382,0,195,2,0,0,2545
3187,1,0,25205,0,0,0,0,0,2532
3188,1,0,9634,0,9634,5,0,0,2146
3189,1,0,18954,0,550,3,550,3,2465
3190,0,0,41279,0,8682,14,0,0,2241
3191,0,0,56624,0,12311,14,0,0,2491
3192,1,0,11021,0,115,2,0,0,2449
3193,1,1,4096,0,3802,8,0,0,2433
3194,0,1,5199,0,28100,16,0,0,2592
3195,0,0,41072,0,3751,15,0,0,2378
3196,1,0,83623,0,2692,6,900,4,2395
3197,1,1,15920,0,2500,1,0,0,2466
3198,0,0,50674,0,22073,12,0,0,1615
3199,0,0,55461,0,31658,17,500,2,2315
3200,0,0,93264,0,3250,19,0,0,2369
3201,0,0,115154,0,13466,17,500,1,2440
3202,1,0,24920,0,375,3,0,0,2067
3203,0,0,64924,0,14971,13,0,0,1989
3204,1,0,25210,0,14500,5,500,1,2138
3205,1,0,41247,0,0,0,0,0,2407
3206,1,0,5929,0,168,7,0,0,2371
3207,1,0,14457,2288,1875,8,0,0,2409
3208,1,1,29067,0,485,3,250,1,2147
3209,0,0,112164,0,16802,14,0,0,2188
3210,1,0,44764,0,5539,6,0,0,2081
3211,0,0,38997,0,5158,18,0,0,2399
3212,1,1,115215,0,5824,7,0,0,2096
3213,0,0,96714,0,17026,15,0,0,2185
3214,0,1,32988,0,49484,14,0,0,2161
3215,1,0,11552,0,0,0,0,0,481
3216,1,0,38739,0,3050,3,550,2,1976
3217,0,0,142989,0,26210,14,500,1,2340
3218,0,1,1724,0,27305,20,0,0,1784
3219,4,1,56395,0,72905,24,1800,4,2344
3220,1,0,11845,0,625,2,0,0,2334
3221,3,0,46378,4844,2358,5,2358,5,1766
3222,1,0,85071,0,6600,4,0,0,2322
3223,0,0,53543,0,21183,11,563,2,1149
3224,0,0,33834,0,3920,12,0,0,1850
3225,1,1,36839,0,4436,6,0,0,2275
3226,0,0,42042,0,9846,14,0,0,1606
3227,1,0,72027,0,0,0,0,0,2386
3228,1,0,2692,0,800,4,50,1,2447
3229,1,0,17818,0,0,0,0,0,1709
3230,0,1,70927,0,12011,12,1567,8,2096
3231,1,0,57622,0,1250,3,0,0,2337
3232,1,0,323,0,0,0,0,0,1975
3233,1,0,33530,0,0,0,0,0,1777
3234,1,0,16452,0,9181,5,0,0,2108
3235,2,1,287033,0,26161,58,12873,53,2272
3236,0,1,55487,0,23123,19,1150,5,1986
3237,0,1,14648,0,21157,12,0,0,1843
3238,1,0,10621,0,90,3,0,0,2223
3239,1,0,23224,0,1750,7,0,0,2322
3240,1,0,17684,0,93,1,0,0,2012
3241,1,1,2477,0,2319,6,500,1,2137
3242,1,0,44668,0,872,2,0,0,1557
3243,1,0,22461,0,150,1,150,1,2223
3244,1,1,103200,0,500,1,500,1,2062
3245,0,0,74007,0,9259,13,0,0,2181
3246,1,0,22134,0,0,0,0,0,2161
3247,0,0,242062,0,5125,18,0,0,2150
3248,1,0,24683,0,600,2,0,0,2117
3249,2,1,51680,0,54926,65,3088,8,2112
3250,0,1,8819,0,12472,15,0,0,1920
3251,0,0,61545,0,18351,18,0,0,1973
3252,1,1,124837,0,4400,7,1500,5,2053
3253,1,0,50848,0,0,0,0,0,1773
3254,1,0,19661,0,0,0,0,0,2175
3255,2,1,32156,0,23928,29,2150,12,2257
3256,1,1,123055,0,11564,5,1039,2,2209
3257,1,0,63331,0,4200,4,700,2,2060
3258,0,0,9646,0,3445,11,0,0,2140
3259,1,0,16569,0,3204,8,0,0,2120
3260,2,1,194111,0,12350,30,2750,15,1777
3261,4,1,147128,0,59991,47,1065,1,2279
3262,1,1,59177,0,2300,6,700,3,1869
3263,0,1,26693,0,22057,14,0,0,1863
3264,1,0,2912,0,510,1,0,0,2132
3265,1,0,13982,0,500,1,0,0,2117
3266,0,0,14428,0,3475,21,0,0,1599
3267,0,0,21740,0,5625,11,0,0,2048
3268,1,0,8811,0,600,5,0,0,2032
3269,0,0,48256,0,8942,14,0,0,2121
3270,0,1,10994,0,10492,15,0,0,2215
3271,1,0,27320,2788,0,0,0,0,1725
3272,1,0,66614,0,0,0,0,0,1992
3273,0,0,78105,0,49364,14,0,0,2070
3274,1,0,120860,0,2000,1,0,0,1761
3275,0,0,77382,0,4950,13,0,0,2256
3276,1,0,19290,0,0,0,0,0,2331
3277,1,0,50987,0,0,0,0,0,2259
3278,0,1,101290,0,33876,22,500,1,2291
3279,1,1,17377,2178,500,1,0,0,2010
3280,1,0,11711,0,500,1,500,1,1922
3281,1,1,28712,0,1500,3,1500,3,2256
3282,2,1,110839,0,17550,24,7550,23,2272
3283,0,0,65633,0,3100,10,2000,8,1791
3284,0,0,69106,0,17832,10,0,0,2007
3285,1,1,66009,0,0,0,0,0,1603
3286,1,0,16843,0,780,3,0,0,2112
3287,1,0,27071,0,2125,10,0,0,2059
3288,1,0,25807,0,550,3,550,3,1838
3289,1,0,132871,0,300,3,200,2,1719
3290,0,1,24065,589,29586,9,0,0,1045
3291,1,0,92533,0,2220,4,2220,4,1905
3292,1,0,14513,0,50,2,0,0,1710
3293,4,0,162365,0,65029,15,0,0,1948
3294,0,1,4834,0,13441,17,0,0,1851
3295,3,0,21311,3418,2000,9,0,0,1990
3296,1,0,49804,0,0,0,0,0,2157
3297,1,0,135567,0,3650,5,1050,3,1967
3298,0,0,135374,0,23835,22,917,2,2294
3299,1,0,140914,0,0,0,0,0,1791
3300,1,0,6789,0,0,0,0,0,2237
3301,1,0,61893,0,0,0,0,0,2320
3302,0,1,83082,0,16207,13,250,1,2003
3303,1,0,16962,0,0,0,0,0,2206
3304,0,0,85955,0,34197,22,600,2,2046
3305,0,0,22215,0,2375,12,0,0,1857
3306,1,0,105898,0,4444,5,1944,4,2332
3307,0,0,66807,0,23456,14,0,0,1575
3308,1,0,131366,0,1500,2,500,1,1999
3309,1,1,31929,0,3500,3,1000,2,2019
3310,0,0,20540,0,5731,15,500,1,1970
3311,4,1,48131,0,60090,18,0,0,2161
3312,0,1,16346,0,5930,15,0,0,2108
3313,1,0,15540,0,209,3,104,1,1761
3314,0,1,17828,0,35099,14,0,0,2115
3315,4,0,298927,0,69449,27,150,3,2047
3316,1,0,66300,0,4750,6,1150,3,1884
3317,1,0,28446,0,0,0,0,0,1920
3318,0,0,80906,0,23548,15,0,0,2140
3319,1,0,12153,0,1050,9,1050,9,2041
3320,1,1,37569,0,3850,4,250,1,1597
3321,0,0,98151,0,38812,11,500,1,1976
3322,0,0,224852,0,7750,32,750,3,2102
3323,0,0,19881,0,2472,15,0,0,2186
3324,1,1,13490,0,0,0,0,0,2032
3325,0,0,46672,500,22404,22,0,0,2021
3326,0,1,119735,0,22432,17,1000,2,1996
3327,0,0,18317,0,2375,12,0,0,2032
3328,1,0,26334,0,0,0,0,0,2258
3329,4,0,143441,0,58475,27,0,0,2238
3330,1,0,10697,0,1000,8,0,0,2111
3331,0,1,14072,0,20700,16,0,0,1949
3332,3,1,35661,7487,600,3,500,2,1759
3333,1,0,54697,0,1625,6,0,0,1809
3334,1,0,18359,0,0,0,0,0,1748
3335,0,1,47764,0,23122,11,400,1,1872
3336,3,0,51169,4903,13080,13,0,0,1809
3337,1,0,32099,0,10534,6,0,0,1929
3338,4,0,84148,0,84148,7,0,0,1054
3339,1,1,45137,0,2000,1,0,0,1319
3340,1,1,18179,0,5488,3,0,0,1877
3341,0,0,39566,0,23755,18,0,0,1763
3342,1,0,46809,0,125,1,0,0,1878
3343,0,0,41628,0,16771,12,0,0,1818
3344,1,0,20891,0,150,3,0,0,1920
3345,1,0,36513,1692,825,3,725,2,1611
3346,4,0,116923,0,70403,50,0,0,1738
3347,1,0,7879,0,1815,5,0,0,1849
3348,1,0,40091,0,0,0,0,0,1803
3349,0,1,45842,0,8253,15,128,1,1805
3350,1,0,500,0,0,0,0,0,396
3351,0,0,43595,0,4375,14,0,0,1867
3352,4,1,29291,0,31357,32,1950,6,1391
3353,0,0,63392,0,20553,17,0,0,1087
3354,0,1,19578,0,5208,11,0,0,1632
3355,1,0,10926,0,0,0,0,0,1851
3356,0,1,19839,0,36375,15,0,0,1535
3357,0,0,64594,0,9295,14,0,0,1869
3358,1,0,24580,0,255,3,0,0,1926
3359,0,0,20318,0,6990,13,0,0,1956
3360,1,0,24579,0,2100,10,0,0,1967
3361,1,0,71713,0,2135,4,0,0,1845
3362,0,0,73501,0,21014,26,3694,8,1720
3363,1,0,61479,0,6050,4,50,1,1755
3364,1,0,21915,0,1875,8,0,0,1518
3365,1,0,16465,0,16165,5,0,0,1631
3366,4,1,61841,0,48700,49,0,0,1659
3367,0,0,23197,0,10587,13,150,1,1747
3368,1,0,26069,0,0,0,0,0,1278
3369,0,1,5690,0,11612,15,0,0,1549
3370,1,0,1000,0,0,0,0,0,1597
3371,1,0,14052,0,0,0,0,0,1808
3372,1,0,2143,0,0,0,0,0,1672
3373,1,0,18239,0,0,0,0,0,1683
3374,1,0,4892,0,0,0,0,0,1282
3375,0,1,34412,0,14734,13,0,0,1524
3376,0,0,34535,0,2719,12,0,0,1358
3377,1,1,23720,0,4000,3,500,1,1678
3378,1,0,11816,0,0,0,0,0,1596
3379,0,0,11218,0,3850,14,0,0,1604
3380,1,0,12568,0,350,3,0,0,1664
3381,1,0,13188,0,1500,3,1500,3,1955
3382,0,0,39983,0,39983,11,0,0,1569
3383,0,0,28526,0,4167,15,0,0,1360
3384,0,0,68359,0,15803,17,0,0,1293
3385,1,0,22048,0,100,1,0,0,1702
3386,1,0,1866,0,1128,8,0,0,1782
3387,0,0,40408,0,9612,12,0,0,913
3388,0,0,20642,0,4977,13,0,0,1614
3389,1,0,66574,0,2500,6,400,4,1791
3390,0,0,18656,0,4752,11,0,0,968
3391,1,0,57374,1621,2100,5,2100,5,1440
3392,1,0,25898,0,7834,3,0,0,1588
3393,0,0,42481,0,24617,16,0,0,678
3394,0,0,62492,0,3725,11,2600,9,1536
3395,1,0,4431,0,0,0,0,0,1582
3396,0,1,25090,0,25860,9,0,0,1786
3397,4,0,95728,2092,56111,14,0,0,1372
3398,0,0,11631,0,3289,22,0,0,1157
3399,0,1,54039,0,5250,22,1250,10,1709
3400,0,0,5625,0,2350,12,0,0,1270
3401,1,1,22966,0,3950,8,450,6,1443
3402,1,0,5544,0,350,3,0,0,1713
3403,1,1,37171,0,3450,5,950,4,1341
3404,1,0,40425,0,3300,8,1700,5,1753
3405,0,1,9805,0,4403,11,0,0,1559
3406,1,0,29417,0,16011,3,0,0,1582
3407,0,0,37093,0,4250,13,0,0,1810
3408,0,0,21461,0,4010,26,0,0,1509
3409,0,0,21950,0,5739,16,0,0,1668
3410,1,0,14233,0,160,3,0,0,1687
3411,4,0,105737,0,71728,13,0,0,1705
3412,1,0,22551,0,0,0,0,0,1794
3413,1,0,35474,0,15086,6,0,0,1479
3414,1,0,21854,0,500,1,500,1,1100
3415,1,0,50386,0,2750,8,0,0,1721
3416,0,0,28502,0,2375,12,0,0,1732
3417,2,1,238446,1082,37766,28,1550,11,890
3418,0,0,20516,0,3500,20,0,0,1429
3419,0,0,97391,0,26299,8,0,0,1607
3420,1,0,29253,2305,7625,5,0,0,1630
3421,1,0,139982,0,14500,6,0,0,1430
3422,1,0,68192,0,1300,9,1300,9,1640
3423,0,0,21615,0,5043,13,1000,2,1069
3424,0,1,36829,0,42497,19,1001,1,1015
3425,0,0,152178,0,39760,15,248,1,1073
3426,1,0,17397,0,1750,7,0,0,1215
3427,1,0,45006,0,1400,6,300,4,925
3428,1,0,4289,0,2350,4,750,2,1083
3429,2,1,133351,0,84215,43,7000,22,1529
3430,1,0,42093,0,1831,4,0,0,1526
3431,0,0,74331,0,15779,14,0,0,1514
3432,3,0,120462,3649,10500,9,750,2,1503
3433,0,0,14243,0,6654,17,0,0,1487
3434,1,0,6803,0,1644,11,0,0,1296
3435,1,0,8885,0,1500,5,0,0,1386
3436,0,0,38761,0,9015,12,0,0,1533
3437,1,0,5500,0,0,0,0,0,989
3438,4,0,76660,0,38807,24,3341,1,1193
3439,1,0,30463,0,4619,9,0,0,1275
3440,1,0,6914,0,0,0,0,0,812
3441,1,0,67495,0,8620,8,0,0,1302
3442,1,0,15339,0,1375,4,0,0,628
3443,1,0,5745,0,400,4,400,4,1067
3444,4,0,81155,0,49904,41,0,0,1276
3445,0,0,45432,0,12833,15,0,0,1322
3446,1,0,39386,0,18722,7,0,0,1359
3447,4,1,69647,0,45175,20,2250,3,854
3448,1,0,25849,0,0,0,0,0,996
3449,1,0,3625,0,0,0,0,0,1369
3450,0,1,4057,0,23050,11,2550,7,1135
3451,1,0,30273,0,1720,8,0,0,1117
3452,1,1,24750,0,0,0,0,0,968
3453,1,0,12471,0,0,0,0,0,666
3454,1,0,2000,0,0,0,0,0,1479
3455,1,0,2827,0,0,0,0,0,1375
3456,0,0,63121,0,16634,16,150,1,1349
3457,1,0,19694,0,2125,10,0,0,1436
3458,1,0,11571,0,0,0,0,0,1116
3459,1,0,26933,0,750,6,0,0,1299
3460,1,0,1456,0,500,1,0,0,1130
3461,1,1,16188,0,3726,7,300,4,900
3462,0,1,12088,0,27292,17,100,1,1298
3463,2,1,119214,0,19633,23,15533,17,1041
3464,1,0,66956,0,4520,5,1508,1,1342
3465,1,0,4360,0,2000,9,0,0,1355
3466,1,0,7056,0,0,0,0,0,1057
3467,1,1,32934,0,500,1,0,0,858
3468,1,0,6551,0,300,3,300,3,1117
3469,1,0,24915,0,265,3,0,0,1184
3470,0,0,10100,0,4400,12,2900,9,1032
3471,1,0,20691,0,16448,6,0,0,1227
3472,1,0,11676,0,1000,1,0,0,1158
3473,1,0,31504,0,7358,2,0,0,1022
3474,1,0,12093,0,1605,4,0,0,1411
3475,1,0,44353,0,2500,1,0,0,138
3476,1,0,35557,0,350,3,0,0,1135
3477,1,1,38465,0,10550,3,550,2,1580
3478,1,0,3258,0,0,0,0,0,106
3479,1,0,31224,1000,1150,7,650,6,1508
3480,0,0,93191,0,10463,17,3100,7,1539
3481,1,0,20010,0,0,0,0,0,1302
3482,0,0,37866,0,9200,18,0,0,1230
3483,1,0,65664,0,11899,5,0,0,1121
3484,1,1,59967,0,10000,4,0,0,959
3485,4,1,12134,899,57676,25,3064,9,974
3486,0,0,19892,0,3505,13,0,0,1240
3487,0,0,38292,0,12487,13,250,2,531
3488,0,0,68224,0,28916,16,0,0,1258
3489,3,0,103645,7257,3450,3,950,2,1374
3490,3,0,189077,3867,54353,27,100,1,542
3491,1,0,3246,0,0,0,0,0,1401
3492,1,0,33323,0,0,0,0,0,1405
3493,1,1,114719,0,0,0,0,0,1136
3494,0,0,60319,0,22051,19,50,1,817
3495,1,0,25705,0,0,0,0,0,1180
3496,0,0,52475,0,14447,13,0,0,962
3497,4,0,151265,0,61068,13,0,0,1213
3498,1,1,960,0,6000,1,0,0,1262
3499,1,0,17036,0,0,0,0,0,1210
3500,1,0,34458,0,1883,8,0,0,843
3501,4,1,177785,0,77203,15,0,0,1251
3502,1,0,13125,0,550,4,550,4,268
3503,1,0,14494,0,500,1,0,0,575
3504,1,0,13460,0,0,0,0,0,271
3505,1,0,9216,0,340,3,0,0,1466
3506,1,0,22840,0,0,0,0,0,773
3507,0,1,22289,0,18105,34,189,1,1501
3508,1,1,9389,0,4195,5,695,2,1509
3509,0,0,26375,0,7875,38,0,0,1431
3510,1,0,3625,0,2000,9,0,0,1431
3511,0,0,16200,0,5375,28,0,0,1407
3512,0,0,40465,0,6540,28,0,0,1408
3513,1,0,1000,0,375,3,0,0,1382
3514,1,0,4750,0,1875,8,0,0,1416
3515,0,0,74280,0,23735,18,0,0,1425
3516,1,0,1250,0,625,5,0,0,1071
3517,4,0,60014,0,45105,32,500,2,669
3518,0,0,12250,0,4875,32,0,0,1346
3519,0,0,8250,0,3000,17,0,0,915
3520,0,0,15732,0,6875,33,0,0,666
3521,0,0,9300,0,3250,18,0,0,1396
3522,0,0,9500,0,3125,18,0,0,1415
3523,1,0,3750,0,1500,5,0,0,1397
3524,0,0,12350,0,4125,26,0,0,1314
3525,0,0,13623,0,2625,14,0,0,1330
